strat_unit,249.3,248.7,248.5,248.25,248.0,247.8,247.6,247.2,246.2,246.0,245.5,245.0,244.7,244.0,240.7,238.9,237.0,203.6,199.6,194.06666666666666,188.53333333333333,183.0,178.0,177.6,175.26666666666665,172.9333333333333,170.59999999999997,170.1,169.14999999999998,168.2,167.198908,166.197816,165.196724,164.195632,163.19454,162.69454,160.79636,158.89818,157.0,152.38,147.76,143.14,138.52,133.9,85.8,83.890208,81.980416,80.070624,78.160832,76.25104,74.50069333333333,72.75034666666666,71.0,70.0,65.5,61.7,58.8,58.4,58.0,57.8,55.8,40.0,37.2,28.4,23.0,17.6,15.530000000000001,13.46,11.39,9.32,7.25,5.33,4.665,4.0,3.295,2.59,0.0
NLLFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.29617982386823,122.29617982386823,213.95741741046862,213.95741741046862,357.65235655384424,405.75593749979237,454.5029818766585,535.3349327967869,615.9129430989053,695.584082563442,773.928990357354,850.6686682421115,850.6686682421115,908.1861985343378,964.9976492194369,1036.7074510562134,1106.9970835870495,1106.9970835870495
NLLFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.989575980650343,139.5004236080533,139.5004236080533,230.1162456791832,230.1162456791832,372.5234132517177,420.26906033614813,468.6832315331822,549.0219069009387,629.1691704986173,708.4651933097751,786.4825853114897,862.9353339159479,862.9353339159479,920.257317680285,976.8900666484168,1048.3926913163714,1118.4968859365813,1118.4968859365813
NLLFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.294509289390703,31.203110616398895,151.24101878314764,151.24101878314764,241.5429563478712,241.5429563478712,383.5161932287259,431.13066369547244,479.41828305402305,559.5601966799469,639.5259000964801,718.6559005434138,796.5215804736008,872.8358334150336,872.8358334150336,930.060048133442,986.6009475481857,1057.9936929134626,1127.9967058609,1127.9967058609
CKHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.75774269390074,41.75774269390074,53.68555094720003,72.04886373112615,189.08144892961937,189.08144892961937,277.5438953620429,277.5438953620429,417.1639595509283,464.10686081356977,511.7632836756306,590.9567201578639,670.0822317636857,748.4699489903165,825.6802427334169,901.4147503374652,901.4147503374652,958.24005830718,1014.4142864219294,1085.3790589648943,1154.99666180246,1154.99666180246
CKGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5075233155992,84.00965055653845,84.00965055653845,95.59896439989151,113.45730249480664,227.67283222468666,227.67283222468666,314.3833829965291,314.3833829965291,451.73358575293685,498.0230112173723,545.0630939289362,623.326324588305,701.6237317335322,779.2774312942736,855.8371502158246,930.9942624064759,930.9942624064759,987.4217579901131,1043.229456397281,1113.7656605113154,1182.996626179041,1182.996626179041
+SLDNA_a_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.77968021390453,96.77968021390453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5075233155992,84.00965055653845,84.00965055653845,95.59896439989151,113.45730249480664,227.67283222468666,227.67283222468666,314.3833829965291,314.3833829965291,451.73358575293685,498.0230112173723,545.0630939289362,623.326324588305,701.6237317335322,779.2774312942736,855.8371502158246,930.9942624064759,930.9942624064759,987.4217579901131,1043.229456397281,1113.7656605113154,1182.996626179041,1182.996626179041
+SLDNA_a_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.23271537279214,193.55929228030064,193.55929228030064,96.77961206639611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5075233155992,84.00965055653845,84.00965055653845,95.59896439989151,113.45730249480664,227.67283222468666,227.67283222468666,314.3833829965291,314.3833829965291,451.73358575293685,498.0230112173723,545.0630939289362,623.326324588305,701.6237317335322,779.2774312942736,855.8371502158246,930.9942624064759,930.9942624064759,987.4217579901131,1043.229456397281,1113.7656605113154,1182.996626179041,1182.996626179041
+SLDNA_a_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.50506849647829,200.059601122325,290.3387619796421,290.3387619796421,193.55908176573755,96.77946969934143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5075233155992,84.00965055653845,84.00965055653845,95.59896439989151,113.45730249480664,227.67283222468666,227.67283222468666,314.3833829965291,314.3833829965291,451.73358575293685,498.0230112173723,545.0630939289362,623.326324588305,701.6237317335322,779.2774312942736,855.8371502158246,930.9942624064759,930.9942624064759,987.4217579901131,1043.229456397281,1113.7656605113154,1182.996626179041,1182.996626179041
+SLDNA_a_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.60640516919085,206.21428820690787,299.5453416203661,387.11850354916885,387.11850354916885,290.33882333526435,193.55921126886824,96.7797415695268,0.0,0.0,0.0,0.0,0.0,0.0,43.5075233155992,84.00965055653845,84.00965055653845,95.59896439989151,113.45730249480664,227.67283222468666,227.67283222468666,314.3833829965291,314.3833829965291,451.73358575293685,498.0230112173723,545.0630939289362,623.326324588305,701.6237317335322,779.2774312942736,855.8371502158246,930.9942624064759,930.9942624064759,987.4217579901131,1043.229456397281,1113.7656605113154,1182.996626179041,1182.996626179041
+SLDNA_a_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.54585137963318,212.0424521764519,308.25685794803593,398.7419010136931,483.8980666368878,483.8980666368878,387.1183864229833,290.3387743565872,193.55930465724578,96.77956308771896,0.0,0.0,0.0,0.0,0.0,43.5075233155992,84.00965055653845,84.00965055653845,95.59896439989151,113.45730249480664,227.67283222468666,227.67283222468666,314.3833829965291,314.3833829965291,451.73358575293685,498.0230112173723,545.0630939289362,623.326324588305,701.6237317335322,779.2774312942736,855.8371502158246,930.9942624064759,930.9942624064759,987.4217579901131,1043.229456397281,1113.7656605113154,1182.996626179041,1182.996626179041
+ATBR_a_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.35042172383376,213.42099855490636,310.8570417014012,403.0166228432681,490.1894167179169,572.5978453436659,572.5978453436659,475.8181651297613,379.0385530633652,282.2590833640238,185.47934179449697,88.69977870677803,0.0,0.0,0.0,0.0,43.5075233155992,84.00965055653845,84.00965055653845,95.59896439989151,113.45730249480664,227.6728322246867,227.6728322246867,314.3833829965291,314.3833829965291,451.73358575293685,498.0230112173723,545.0630939289362,623.3263245883052,701.6237317335322,779.2774312942737,855.8371502158246,930.9942624064759,930.9942624064759,987.421757990113,1043.229456397281,1113.7656605113154,1182.996626179041,1182.996626179041
+ATBR_a_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.53949419910612,217.20098216730852,315.0563882689175,408.28811547558905,496.99946597562814,581.3033724369836,661.2977667946346,661.2977667946346,564.51808658073,467.7384745143339,370.95900481499257,274.1792632454657,177.39970015774676,88.69992145096873,0.0,0.0,0.0,43.5075233155992,84.00965055653845,84.00965055653845,95.59896439989151,113.45730249480664,227.6728322246867,227.6728322246867,314.3833829965291,314.3833829965291,451.73358575293685,498.0230112173723,545.0630939289362,623.3263245883052,701.6237317335322,779.2774312942737,855.8371502158246,930.9942624064759,930.9942624064759,987.421757990113,1043.229456397281,1113.7656605113154,1182.996626179041,1182.996626179041
+ATBR_a_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.52553258608958,223.03808036864078,321.35797103543507,414.9138471810859,504.59533253455925,590.3392561255772,672.1375860689122,749.997576883147,749.997576883147,653.2178966692424,556.4382846028462,459.6588149035049,362.879073333978,266.0995102462591,177.39973153948108,88.69981008851235,0.0,0.0,43.5075233155992,84.00965055653845,84.00965055653845,95.59896439989151,113.45730249480664,227.6728322246867,227.6728322246867,314.3833829965291,314.3833829965291,451.73358575293685,498.0230112173723,545.0630939289362,623.3263245883052,701.6237317335322,779.2774312942737,855.8371502158246,930.9942624064759,930.9942624064759,987.421757990113,1043.229456397281,1113.7656605113154,1182.996626179041,1182.996626179041
ATBR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.44806055104195,64.44806055104195,177.63738699173533,281.57187646950905,377.8337268941366,469.66901207570436,557.8845423977172,642.371386267097,723.0844367347595,800.0028967044694,800.0028967044694,703.2232164905648,606.4436044241687,509.66413472482736,412.8843931553005,316.1048300675816,227.40505136080355,138.70512990983482,50.00531982132248,50.00531982132248,93.51284313692167,134.01497037786092,134.01497037786092,145.604284221214,163.4626223161291,277.6781520460092,277.6781520460092,364.3887028178516,364.3887028178516,501.7389055742593,548.0283310386948,595.0684137502586,673.3316444096276,751.6290515548546,828.9495692332042,904.6874154501219,979.1014143355735,979.1014143355735,1035.0084549048279,1090.3308167544085,1160.2918821732496,1228.9965723084617,1228.9965723084617
ATBRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.90854641050991,127.42406851346114,127.42406851346114,237.64869935400245,339.258349518695,433.6442511070217,523.8970736716208,610.7554557741327,694.0714914568895,773.7689100975721,849.8025976595652,849.8025976595652,753.0229174456606,656.2433053792645,559.4638356799231,462.6840941103963,365.9045310226774,277.2047523158994,188.50483086493063,99.8050207764183,99.8050207764183,143.3125440920175,183.81467133295672,183.81467133295672,195.4039851763098,213.26232327122494,327.477853001105,327.477853001105,414.1884037729474,414.1884037729474,551.5386065293551,597.8280319937905,644.8681147053544,723.1313453647234,801.4287525099504,878.4353866806802,953.3972288495006,1027.1072978711838,1027.1072978711838,1082.5205121878703,1137.3812954385783,1206.7943189572063,1274.996535123694,1274.996535123694
ATBR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05134672484036,110.53022053133694,171.79923641033184,171.79923641033184,280.09099116867367,380.16837785690444,473.3067933711244,562.500786138995,648.4458307850463,730.9701481328368,809.9784890794112,885.4097379479482,885.4097379479482,788.6300577340436,691.8504456676475,595.0709759683061,498.29123439877935,401.51167131106047,312.81189260428243,224.11197115331365,135.41216106480132,135.41216106480132,178.91968438040053,219.42181162133974,219.42181162133974,231.0111254646928,248.86946355960796,363.084993289488,363.084993289488,449.7955440613305,449.7955440613305,587.1457468177381,633.4351722821735,680.4752549937374,758.7384856531064,837.0358927983334,913.828372725998,988.2596423721432,1061.4875920758193,1061.4875920758193,1116.5617990280703,1171.1052338454067,1240.1408690020178,1307.9963481348627,1307.9963481348627
ATBRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.25675190841116,109.89163651305839,171.61720918325793,231.34536858537524,231.34536858537524,337.2255896649973,435.3725870943289,526.9277884529591,614.7698797948815,699.5430436306343,781.0473688985534,859.1647738560725,933.8147800934809,933.8147800934809,837.0350998795763,740.2554878131801,643.4760181138388,546.696276544312,449.91671345659313,361.2169347498151,272.51701329884634,183.817203210334,183.817203210334,227.3247265259332,267.82685376687243,267.82685376687243,279.4161676102255,297.27450570514065,411.4900354350207,411.4900354350207,498.20058620686314,498.20058620686314,635.5507889632707,681.8402144277062,728.88029713927,807.1435277986391,885.4409349438661,961.9551840398033,1035.6960204248471,1108.2951345223134,1108.2951345223134,1162.926381692943,1217.0545746518342,1285.5956819360222,1352.99633233212,1352.99633233212
ATBR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.9661555540286,161.088725615315,204.0882327082766,262.59111372107947,319.52624796480166,319.52624796480166,421.109704668092,515.8861343501824,604.7265159808167,690.2860375090812,773.1092418917228,852.9387652191707,929.6108821418528,1003.0076843884829,1003.0076843884829,906.2280041745782,809.4483921081821,712.6689224088408,615.889180839314,519.1096177515951,430.4098390448171,341.70991759384833,253.01010750533595,253.01010750533595,296.51763082093515,337.0197580618744,337.0197580618744,348.6090719052275,366.46741000014265,480.68293973002267,480.68293973002267,567.3934905018651,567.3934905018651,704.7436932582727,751.0331187227082,798.073201434272,876.3364320936411,954.6338392388681,1030.7050645926633,1103.354341429931,1174.9689885242512,1174.9689885242512,1228.912606746399,1282.4007306610092,1350.1854653929656,1416.896191838426,1416.896191838426
ATWDU_s_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.06073588347523,211.48211378396897,266.4440813233265,306.1616948013336,360.66450736466453,414.14843745699073,414.14843745699073,510.46008722577324,601.1406109897137,686.7120251267277,769.5474404721494,850.0630273652667,927.9265131995609,1002.9141886517634,1074.8608602525037,1074.8608602525037,978.0811800385993,881.3015679722032,784.5220982728617,687.742356703335,590.962793615616,502.26301490883804,413.5630934578693,324.86328336935696,324.86328336935696,368.37080668495616,408.8729339258954,408.8729339258954,420.46224776924845,438.3205858641636,552.5361155940436,552.5361155940436,639.2466663658861,639.2466663658861,776.5968691222938,822.8862945867293,869.926377298293,948.1896079576621,1026.487015102889,1102.0479929976382,1173.445689665334,1243.9387290326558,1243.9387290326558,1297.1031943308617,1349.8693665952314,1416.8052807153572,1482.7460611926672,1482.7460611926672
