name_sample_0_model_0,depth_sample_0_model_0,aft_age_sample_0_model_0,time_sample_0_model_0,temp_sample_0_model_0,name_sample_0_model_1,depth_sample_0_model_1,aft_age_sample_0_model_1,time_sample_0_model_1,temp_sample_0_model_1,name_sample_1_model_0,depth_sample_1_model_0,aft_age_sample_1_model_0,time_sample_1_model_0,temp_sample_1_model_0,name_sample_1_model_1,depth_sample_1_model_1,aft_age_sample_1_model_1,time_sample_1_model_1,temp_sample_1_model_1,name_sample_2_model_0,depth_sample_2_model_0,aft_age_sample_2_model_0,time_sample_2_model_0,temp_sample_2_model_0,name_sample_2_model_1,depth_sample_2_model_1,aft_age_sample_2_model_1,time_sample_2_model_1,temp_sample_2_model_1,name_sample_3_model_0,depth_sample_3_model_0,aft_age_sample_3_model_0,time_sample_3_model_0,temp_sample_3_model_0,name_sample_3_model_1,depth_sample_3_model_1,aft_age_sample_3_model_1,time_sample_3_model_1,temp_sample_3_model_1
,,,0.0,120.0,NDW01-1,2649.5,132.92,0.0,120.0,,,,0.0,120.0,NDW01-2,2813.0,23.65,0.0,120.0,,,,0.0,120.0,NDW01-3,1963.5,75.15164948,0.0,120.0,,,,0.0,120.0,NDW01-4,2126.6,61.0976944,0.0,120.0
,,,0.040000000000020464,118.06122448979592,,,,0.3400996153845881,119.0404063224336,,,,0.040000000000020464,118.06122448979592,,,,0.08086086538463633,119.04125445278123,,,,0.040000000000020464,118.06122448979592,,,,0.545099615384629,119.03675962703967,,,,0.040000000000020464,118.06122448979592,,,,0.5200996153845949,119.03885213873471
,,,0.07999999999998408,116.12244897959184,,,,0.680199230769233,118.08081264486721,,,,0.07999999999998408,116.12244897959184,,,,0.1617217307692158,118.08250890556246,,,,0.07999999999998408,116.12244897959184,,,,1.090199230769258,118.07351925407936,,,,0.07999999999998408,116.12244897959184,,,,1.0401992307692467,118.07770427746944
,,,0.12000000000000455,114.18367346938776,,,,1.020298846153878,117.1212189673008,,,,0.12000000000000455,114.18367346938776,,,,0.24258259615385214,117.12376335834371,,,,0.12000000000000455,114.18367346938776,,,,1.6352988461538303,117.11027888111903,,,,0.12000000000000455,114.18367346938776,,,,1.5602988461538416,117.11655641620415
,,,0.160000000000025,112.24489795918367,,,,1.360398461538466,116.16162528973442,,,,0.160000000000025,112.24489795918367,,,,0.32344346153848846,116.16501781112494,,,,0.160000000000025,112.24489795918367,,,,2.1803984615384593,116.14703850815872,,,,0.160000000000025,112.24489795918367,,,,2.0803984615384934,116.15540855493886
,,,0.19999999999998863,110.3061224489796,,,,1.7004980769230542,115.20203161216801,,,,0.19999999999998863,110.3061224489796,,,,0.40430432692306795,115.20627226390617,,,,0.19999999999998863,110.3061224489796,,,,2.7254980769230883,115.18379813519839,,,,0.19999999999998863,110.3061224489796,,,,2.6004980769230883,115.19426069367357
,,,0.2400000000000091,108.36734693877551,,,,2.040597692307699,114.24243793460161,,,,0.2400000000000091,108.36734693877551,,,,0.4851651923077043,114.2475267166874,,,,0.2400000000000091,108.36734693877551,,,,3.2705976923077174,114.22055776223806,,,,0.2400000000000091,108.36734693877551,,,,3.1205976923076832,114.2331128324083
,,,0.2799999999999727,106.42857142857143,,,,2.380697307692344,113.28284425703522,,,,0.2799999999999727,106.42857142857143,,,,0.5660260576923406,113.28878116946865,,,,0.2799999999999727,106.42857142857143,,,,3.8156973076922895,113.25731738927774,,,,0.2799999999999727,106.42857142857143,,,,3.640697307692335,113.271964971143
,,,0.3199999999999932,104.48979591836735,,,,2.720796923076932,112.32325057946882,,,,0.3199999999999932,104.48979591836735,,,,0.6468869230769201,112.33003562224988,,,,0.3199999999999932,104.48979591836735,,,,4.360796923076919,112.29407701631742,,,,0.3199999999999932,104.48979591836735,,,,4.16079692307693,112.31081710987772
,,,0.36000000000001364,102.55102040816327,,,,3.0608965384615203,111.36365690190243,,,,0.36000000000001364,102.55102040816327,,,,0.7277477884615564,111.37129007503111,,,,0.36000000000001364,102.55102040816327,,,,4.905896538461548,111.33083664335709,,,,0.36000000000001364,102.55102040816327,,,,4.680896538461525,111.34966924861243
,,,0.39999999999997726,100.61224489795919,,,,3.4009961538461653,110.40406322433603,,,,0.39999999999997726,100.61224489795919,,,,0.8086086538461359,110.41254452781234,,,,0.39999999999997726,100.61224489795919,,,,5.450996153846177,110.36759627039677,,,,0.39999999999997726,100.61224489795919,,,,5.200996153846177,110.38852138734715
,,,0.4399999999999977,98.6734693877551,,,,3.74109576923081,109.44446954676962,,,,0.4399999999999977,98.6734693877551,,,,0.8894695192307722,109.45379898059359,,,,0.4399999999999977,98.6734693877551,,,,5.996095769230806,109.40435589743645,,,,0.4399999999999977,98.6734693877551,,,,5.721095769230772,109.42737352608187
,,,0.4800000000000182,96.73469387755102,,,,4.081195384615398,108.48487586920324,,,,0.4800000000000182,96.73469387755102,,,,0.9703303846154085,108.49505343337482,,,,0.4800000000000182,96.73469387755102,,,,6.541195384615378,108.44111552447612,,,,0.4800000000000182,96.73469387755102,,,,6.2411953846153665,108.46622566481658
,,,0.5199999999999818,94.79591836734694,,,,4.421294999999986,107.52528219163683,,,,0.5199999999999818,94.79591836734694,,,,1.051191249999988,107.53630788615605,,,,0.5199999999999818,94.79591836734694,,,,7.086295000000007,107.4778751515158,,,,0.5199999999999818,94.79591836734694,,,,6.761295000000018,107.5050778035513
,,,0.5600000000000023,92.85714285714286,,,,4.761394615384631,106.56568851407043,,,,0.5600000000000023,92.85714285714286,,,,1.1320521153846244,106.57756233893728,,,,0.5600000000000023,92.85714285714286,,,,7.631394615384636,106.51463477855548,,,,0.5600000000000023,92.85714285714286,,,,7.281394615384613,106.54392994228601
,,,0.6000000000000227,90.91836734693878,,,,5.101494230769276,105.60609483650404,,,,0.6000000000000227,90.91836734693878,,,,1.2129129807692607,105.61881679171853,,,,0.6000000000000227,90.91836734693878,,,,8.176494230769265,105.55139440559516,,,,0.6000000000000227,90.91836734693878,,,,7.801494230769265,105.58278208102072
,,,0.6399999999999864,88.9795918367347,,,,5.441593846153864,104.64650115893764,,,,0.6399999999999864,88.9795918367347,,,,1.2937738461538402,104.66007124449976,,,,0.6399999999999864,88.9795918367347,,,,8.721593846153837,104.58815403263483,,,,0.6399999999999864,88.9795918367347,,,,8.32159384615386,104.62163421975544
,,,0.6800000000000068,87.0408163265306,,,,5.7816934615384525,103.68690748137124,,,,0.6800000000000068,87.0408163265306,,,,1.3746347115384765,103.70132569728099,,,,0.6800000000000068,87.0408163265306,,,,9.266693461538466,103.62491365967452,,,,0.6800000000000068,87.0408163265306,,,,8.841693461538455,103.66048635849016
,,,0.7200000000000273,85.10204081632654,,,,6.1217930769230975,102.72731380380485,,,,0.7200000000000273,85.10204081632654,,,,1.4554955769231128,102.74258015006222,,,,0.7200000000000273,85.10204081632654,,,,9.811793076923095,102.66167328671419,,,,0.7200000000000273,85.10204081632654,,,,9.361793076923107,102.69933849722487
,,,0.7599999999999909,83.16326530612244,,,,6.461892692307742,101.76772012623844,,,,0.7599999999999909,83.16326530612244,,,,1.5363564423076923,101.78383460284346,,,,0.7599999999999909,83.16326530612244,,,,10.356892692307724,101.69843291375386,,,,0.7599999999999909,83.16326530612244,,,,9.881892692307702,101.73819063595958
,,,0.8000000000000114,81.22448979591837,,,,6.8019923076923305,100.80812644867206,,,,0.8000000000000114,81.22448979591837,,,,1.6172173076923286,100.8250890556247,,,,0.8000000000000114,81.22448979591837,,,,10.901992307692353,100.73519254079355,,,,0.8000000000000114,81.22448979591837,,,,10.401992307692353,100.77704277469431
,,,0.839999999999975,79.28571428571428,,,,7.142091923076919,99.84853277110565,,,,0.839999999999975,79.28571428571428,,,,1.698078173076965,99.86634350840593,,,,0.839999999999975,79.28571428571428,,,,11.447091923076925,99.77195216783322,,,,0.839999999999975,79.28571428571428,,,,10.922091923076948,99.81589491342902
,,,0.8799999999999955,77.34693877551021,,,,7.482191538461564,98.88893909353925,,,,0.8799999999999955,77.34693877551021,,,,1.7789390384615444,98.90759796118716,,,,0.8799999999999955,77.34693877551021,,,,11.992191538461555,98.80871179487289,,,,0.8799999999999955,77.34693877551021,,,,11.442191538461543,98.85474705216373
,,,0.9200000000000159,75.40816326530611,,,,7.8222911538462085,97.92934541597286,,,,0.9200000000000159,75.40816326530611,,,,1.8597999038461808,97.94885241396841,,,,0.9200000000000159,75.40816326530611,,,,12.537291153846184,97.84547142191258,,,,0.9200000000000159,75.40816326530611,,,,11.962291153846195,97.89359919089844
,,,0.9599999999999795,73.46938775510205,,,,8.162390769230797,96.96975173840646,,,,0.9599999999999795,73.46938775510205,,,,1.940660769230817,96.99010686674964,,,,0.9599999999999795,73.46938775510205,,,,13.082390769230813,96.88223104895225,,,,0.9599999999999795,73.46938775510205,,,,12.48239076923079,96.93245132963315
,,,1.0,71.53061224489795,,,,8.502490384615385,96.01015806084007,,,,1.0,71.53061224489795,,,,2.0215216346153966,96.03136131953087,,,,1.0,71.53061224489795,,,,13.627490384615385,95.91899067599192,,,,1.0,71.53061224489795,,,,13.002490384615385,95.97130346836788
