well,depth_s0,T_s0,VR_s0
KDK-01,0.0,9.99999999999027,0.19855248866962208
KDK-01,40.999781996898875,11.210809108986197,0.20006700998202973
KDK-01,81.99956399379775,12.421307314583327,0.2045182300015117
KDK-01,122.99942199803331,13.607901375023431,0.20692181385350886
KDK-01,163.99928000226888,14.794711918619461,0.21190657104912694
KDK-01,204.99918844335673,15.959227526386996,0.213991747068814
KDK-01,245.99909688444458,17.124224348790904,0.21771680647170805
KDK-01,284.4988926079604,18.199160086062196,0.21890451658558002
KDK-01,322.99868833147616,19.27468386953618,0.22035451905689885
KDK-01,361.4985479147587,20.332874528271287,0.22178464601548364
KDK-01,399.9984074980413,21.39176720278706,0.22372252811106463
KDK-01,438.4983120174344,22.434291266113632,0.225794607564292
KDK-01,476.99821653682744,23.477597774795512,0.23039768913368358
KDK-01,524.6680791024917,24.81191007899649,0.23419244217197654
KDK-01,572.3379416681558,26.14764703296699,0.23907426137512566
KDK-01,620.0078638286288,27.45623950520987,0.24282077947226785
KDK-01,667.677785989102,28.766312319163717,0.24633447295854197
KDK-01,715.3477445694344,30.051106762666983,0.24890321071966018
KDK-01,763.0177031497669,31.337401180221462,0.25141754019003343
KDK-01,810.6875684735843,32.60010347102371,0.25408369604753217
KDK-01,858.3574337974017,33.86430031242822,0.25752022782207057
KDK-01,906.0273529812075,35.10645773499403,0.26159338718057396
KDK-01,953.6972721650135,36.35008710993962,0.26679596761968244
KDK-01,993.6472529022087,37.540383992618146,0.27273748209627036
KDK-01,1033.597233639404,38.73196566286159,0.2797548126930163
KDK-01,1067.7972040002367,39.82988586570217,0.28580043336363997
KDK-01,1101.9971743610693,40.92875947540639,0.2912238715946088
KDK-01,1136.1971668372762,42.00812506726981,0.29529653395843924
KDK-01,1170.3971593134831,43.08839845148021,0.2992157698432773
KDK-01,1191.6470932913755,43.690127259334844,0.3013108983454419
KDK-01,1212.897027269268,44.292165419749665,0.3037132055256508
KDK-01,1217.4969848739483,44.4137257978433,0.3042371919097208
KDK-01,1222.0969424786285,44.53529889524686,0.304782435645964
KDK-01,1226.896881821751,44.656927424525385,0.30525821907655715
KDK-01,1231.6968211648737,44.77856960498898,0.30582298371407407
KDK-01,1235.1467982393342,44.86376426763095,0.3062194548987742
KDK-01,1238.596775313795,44.94896542921366,0.3081587430560406
KDK-01,1252.9966787182898,45.29702481002216,0.4864399500667188
KDK-01,1267.3965821227846,45.64519549335986,0.4904053070508231
KDK-01,1275.5965318836534,45.84261332096747,0.4926894202755457
KDK-01,1283.7964816445224,46.040066834992196,0.4949948785613031
KDK-01,1323.496465744239,46.98765794664817,0.5062117349606802
KDK-01,1363.1964498439556,47.93606563059151,0.5173140861997622
KDK-01,1405.2964491947512,49.10254818594091,0.5301202058207749
KDK-01,1447.3964485455467,50.270071042297225,0.5416192161841785
KDK-01,1475.196377355936,50.938211137335266,0.5477075897948942
KDK-01,1502.996306166325,51.60680181927445,0.5536508165456918
KDK-01,1531.8962987403213,52.37852663411138,0.5606259818750995
KDK-01,1560.7962913143176,53.1507378020498,0.5680652934744234
KDK-01,1585.896272992044,53.87459843655101,0.5757084512587087
KDK-01,1610.9962546697705,54.59881322496158,0.5841502379557632
KDK-01,1636.0962439070154,55.317158084182246,0.5933551496829265
KDK-01,1661.1962331442605,56.03584546646814,0.6033552016075311
KDK-01,1673.0961728366144,56.3746127005671,0.6083131069196751
KDK-01,1684.9961125289683,56.713455056046755,0.613405983430739
KDK-01,1691.646053845388,56.8717072088904,0.6158242368264817
KDK-01,1698.2959951618077,57.029980008426776,0.618264970413025
KDK-01,1701.745974073006,57.119195062740964,0.6196496961646973
KDK-01,1705.1959529842043,57.20841594007751,0.6210403512977279
KDK-01,1721.245902223183,57.57227781911388,0.626760352431476
KDK-01,1737.2958514621619,57.936243969789984,0.632534010856978
KDK-01,1749.045779480044,58.169568406990244,0.6362441573186146
KDK-01,1760.7957074979265,58.40294478638812,0.639949784819729
KDK-01,1771.5957074979265,58.519833363805105,0.641799544314454
KDK-01,1782.3957074979267,58.63672950015614,0.6436438836755441
KDK-01,1821.995712893565,59.52208847748074,0.6573030041623822
KDK-01,1861.5957182892034,60.40804522172567,0.6700222461158019
KDK-01,1874.9957071348267,60.73202859858552,0.6743491028128186
KDK-01,1888.3956959804498,61.05609689927195,0.67848248227338
KDK-01,1907.745684849394,61.505325561874976,0.6838810244319695
KDK-01,1927.0956737183383,61.95471969708146,0.6889055950432171
KDK-01,1961.2956609403643,62.76878407380037,0.6971641503969025
KDK-01,1995.4956481623904,63.583373503454894,0.7046506619721017
KDK-01,1999.7956399916193,63.69189449065153,0.7056139945261808
KDK-01,2004.0956318208482,63.800423422658724,0.7065731426142204
KDK-01,2009.395601176856,63.91403904696352,0.7075735374515298
KDK-01,2014.6955705328637,64.02766599372629,0.7085719515284349
KDK-01,2028.6455042750122,64.34066079084205,0.7113224288405796
KDK-01,2042.5954380171606,64.65373638332014,0.7140938550764963
KDK-01,2052.0454016656176,64.8763457817579,0.7160904581660451
KDK-01,2061.4953653140747,65.09899338686532,0.7181173529340927
KDK-01,2065.695327087293,65.19302069166145,0.7189837306433157
KDK-01,2069.8952888605118,65.28705577132476,0.7198571702772812
KDK-01,2100.645262731584,65.97322490209991,0.7264777122181058
KDK-01,2131.395236602656,66.65980532198067,0.7336085997161944
KDK-01,2151.7451836377654,67.1215869969797,0.7387126218816751
KDK-01,2172.095130672875,67.5835331792185,0.7440621754025992
KDK-01,2188.6450926562857,67.95790120473735,0.7485653896176866
KDK-01,2205.195054639696,68.33237630053043,0.7532062792041258
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
