well,depth_s0,T_s0,VR_s0
KDK-01,0.0,9.999999999994406,0.25449640627664977
KDK-01,40.999781996898875,10.375421267024223,0.2549122072929831
KDK-01,81.99956399379775,10.750421596511258,0.2571265260186119
KDK-01,122.99942199803331,11.11783612752501,0.25759740700986156
KDK-01,163.99928000226888,11.485258072720725,0.2606921077669639
KDK-01,204.99918844335667,11.845824405796176,0.26138646764079804
KDK-01,245.9990968844445,12.20667726830359,0.26884411554998255
KDK-01,284.49889260796033,12.539829140570664,0.2701909521770727
KDK-01,322.99868833147616,12.873408560003151,0.27313127889530925
KDK-01,361.4985479147587,13.201902661204823,0.27465840673426684
KDK-01,399.9984074980413,13.530948135487124,0.27757349285777727
KDK-01,438.4983120174344,13.855272490242427,0.27919103249934674
KDK-01,476.99821653682744,14.180237669563224,0.290459822246622
KDK-01,524.6680791024917,14.596469861269789,0.2919615584678352
KDK-01,572.3379416681558,15.013910625127403,0.29573522915171846
KDK-01,620.0078638286291,15.423655619028462,0.29675726047427775
KDK-01,667.6777859891022,15.834682661319913,0.29891369154409686
KDK-01,715.3477445694346,16.238605724010483,0.2999092631711411
KDK-01,763.0177031497669,16.64384626854569,0.3019151451071675
KDK-01,810.6875684735843,17.042498390220064,0.3031745435115931
KDK-01,858.3574337974017,17.442476660688175,0.30555603347450994
KDK-01,906.0273529812075,17.83632754413643,0.30716745102612275
KDK-01,953.6972721650135,18.23149457955928,0.3122157256662229
KDK-01,993.6472529022087,18.610502975883442,0.3149315377941551
KDK-01,1033.597233639404,18.99067467010258,0.326202272111774
KDK-01,1067.7972040002367,19.34159168671155,0.3297761227255273
KDK-01,1101.9971743610693,19.69337524733784,0.3357877784281977
KDK-01,1136.1971668372762,20.039458906372044,0.33881604663377574
KDK-01,1170.3971593134831,20.386371843250995,0.34664672702670657
KDK-01,1191.6470932913755,20.57984985528908,0.3478447694347844
KDK-01,1212.897027269268,20.77361158095783,0.34912603026413186
KDK-01,1217.4969848739483,20.81275689964351,0.3493703623026435
KDK-01,1222.0969424786285,20.85191386798172,0.349682538718014
KDK-01,1226.896881821751,20.891096531414,0.3498656261213061
KDK-01,1231.6968211648737,20.930291723173717,0.351149678035465
KDK-01,1235.1467982393342,20.957747653866527,0.3513222853989002
KDK-01,1238.596775313795,20.98520953397016,0.3703839999043854
KDK-01,1252.9966748872334,21.09769566958373,0.4007739767581147
KDK-01,1267.396574460672,21.210284519371065,0.40194508105704313
KDK-01,1275.59652228674,21.274151395248726,0.40256004398755263
KDK-01,1283.7964701128083,21.338051185184064,0.403218964518008
KDK-01,1323.4964569289968,21.644984522180525,0.40596321325995605
KDK-01,1363.1964437451857,21.952670078239763,0.40874825193913616
KDK-01,1405.2964474584096,22.331782931980108,0.4117874675062256
KDK-01,1447.3964511716335,22.7118537423304,0.4145154654850784
KDK-01,1475.1963792454558,22.92952649010698,0.415704172884071
KDK-01,1502.9963073192778,23.147615267245186,0.4170218247222469
KDK-01,1531.8963021194577,23.399763928993828,0.4184358731346527
KDK-01,1560.7962969196374,23.652360220703496,0.42011383748415104
KDK-01,1585.8962795338616,23.889340981544613,0.4214534295318753
KDK-01,1610.996262148086,24.126645688217298,0.4229852226056573
KDK-01,1636.096252751263,24.362209318072505,0.4243844496464268
KDK-01,1661.1962433544395,24.598085539324053,0.425930233887172
KDK-01,1673.096180254066,24.709332104108913,0.426649824657804
KDK-01,1684.9961171536925,24.82064710807443,0.4275333602137667
KDK-01,1691.646056161498,24.872648545913417,0.42786042453483475
KDK-01,1698.2959951693038,24.924668823150718,0.4282322752332381
KDK-01,1701.7459731556244,24.953998894259858,0.4284328607909981
KDK-01,1705.195951141945,24.983334271386113,0.42911936842699955
KDK-01,1721.2458987241275,25.10299876390361,0.4299614728721082
KDK-01,1737.29584630631,25.222757854090155,0.43087856986699913
KDK-01,1749.0457722142387,25.299547475888573,0.43139344112993305
KDK-01,1760.7956981221673,25.376384315663476,0.4319628942744742
KDK-01,1771.5956981221675,25.414817744036075,0.43216985494094445
KDK-01,1782.3956981221675,25.453257055636794,0.4324656477925806
KDK-01,1821.9957063318893,25.74501824252612,0.43473972015253676
KDK-01,1861.5957145416112,26.037319685224183,0.43720169394441316
KDK-01,1874.9957037243148,26.144301496187325,0.4381128184694719
KDK-01,1888.3956929070184,26.251360693228193,0.4390531328826325
KDK-01,1907.745682392127,26.399807325184643,0.4402751503062381
KDK-01,1927.0956718772359,26.548404295056233,0.44154277717015405
KDK-01,1961.2956606302823,26.817882417656392,0.4440597051101788
KDK-01,1995.4956493833286,27.08783766494962,0.44671360411785105
KDK-01,1999.7956410485308,27.12381732070187,0.4470704940609685
KDK-01,2004.0956327137333,27.159804145925367,0.44743401648678016
KDK-01,2009.3956014612131,27.19746780435724,0.4477621370602308
KDK-01,2014.6955702086932,27.235141721148377,0.44811450810954423
KDK-01,2028.6455023824174,27.338969251216653,0.4490713274779577
KDK-01,2042.5954345561415,27.442869970828706,0.4500539918908259
KDK-01,2052.04539712245,27.516796487923767,0.4508130893190427
KDK-01,2061.495359688759,27.59075761999096,0.451584163335109
KDK-01,2065.6953205009254,27.621990779312664,0.4518818103025874
KDK-01,2069.895281313092,27.653231007109845,0.4521913449821824
KDK-01,2100.6452557828443,27.881320577544184,0.45438967684888065
KDK-01,2131.395230252597,28.109783790565345,0.4566511954771418
KDK-01,2151.7451762909363,28.263568072266235,0.4582018942256835
KDK-01,2172.095122329276,28.41750079847453,0.4597698571924778
KDK-01,2188.6450836746644,28.54231546551949,0.46104415227833956
KDK-01,2205.195045020053,28.667226645726274,0.4623269779739371
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
KDK-01,,,
