strat_unit,249.3,248.7,248.5,248.0,247.8,247.6,247.2,246.2,246.0,245.5,245.0,244.7,244.0,240.7,238.9,237.0,233.5,213.6,211.4,207.2,203.6,199.6,191.3,183.0,177.6,170.6,170.1,168.2,165.4,164.7,164.0,163.96640746500776,163.849766718507,163.73312597200623,163.61648522550544,163.49984447900468,163.3832037325039,163.26656298600312,163.14992223950233,163.03328149300157,162.91664074650078,162.8,85.8,84.22,82.64,81.06,79.48,77.9,76.32000000000001,74.74,73.16,71.58,70.0,65.5,61.7,58.8,58.4,58.0,57.8,37.2,32.8,28.399999999999995,23.0,22.4,17.6,15.530000000000001,13.46,11.39,9.32,7.25,5.33,4.886666666666667,4.443333333333333,4.0,2.59,1.7266666666666666,0.8633333333333333,0.0
NLLFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.98450957678745,69.98450957678745,189.77319944180957,294.45766223811574,294.45766223811574,386.07772064248536,386.07772064248536,473.11432372205564,560.8366777374541,648.1789768978404,734.4599783624916,819.2364594026435,819.2364594026435,885.1179763948669,950.2464033375143,1014.5006999187975,1014.5006999187975,1081.8575341065555,1148.0161503206273,1212.897027269268
NLLFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.550190149054965,84.64213363571324,84.64213363571324,203.20780653537,307.05312879820303,307.05312879820303,398.06861344405627,398.06861344405627,484.6171721545625,571.9165473436345,658.8934099874579,744.859034409762,829.3622461867672,829.3622461867672,895.0532123302888,960.0094896869613,1024.108026529595,1024.108026529595,1091.3148390639494,1157.3382813528692,1222.0969424786285
NLLFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.608091025835549,28.090150442451513,96.89455498295472,96.89455498295472,215.0182547246334,318.52268937476697,318.52268937476697,409.2691909455404,409.2691909455404,495.5849551498905,582.6692949700777,669.4492625549186,755.2359980541754,839.576751949995,839.576751949995,905.1497615709496,969.9959885034928,1033.9916731251144,1033.9916731251144,1101.0968235627222,1167.0258581456942,1231.6968211648737
CKHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.984172957994236,10.984172957994236,23.49004476230907,38.85046447151361,107.1607452077429,107.1607452077429,224.58348910499998,327.5904006445717,327.5904006445717,417.96957810064754,417.96957810064754,503.9831335023989,590.8015536180188,677.3484280790668,762.9317290511992,847.0944276007959,847.0944276007959,912.5420775509003,977.2741119366817,1041.166040130877,1041.166040130877,1108.1707548779261,1174.0086464912324,1238.596775313795
+ATBRM_a_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99966305260268,99.99966305260268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.984172957994236,10.984172957994236,23.49004476230907,38.85046447151361,107.1607452077429,107.1607452077429,224.58348910499998,327.5904006445717,327.5904006445717,417.96957810064754,417.96957810064754,503.9831335023989,590.8015536180188,677.3484280790668,762.9317290511992,847.0944276007959,847.0944276007959,912.5420775509003,977.2741119366817,1041.166040130877,1041.166040130877,1108.1707548779261,1174.0086464912324,1238.596775313795
+ATBRM_a_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.56503807136865,199.99933055009217,199.99933055009217,99.99966749748947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.984172957994236,10.984172957994236,23.49004476230907,38.85046447151361,107.1607452077429,107.1607452077429,224.58348910499998,327.5904006445717,327.5904006445717,417.96957810064754,417.96957810064754,503.9831335023989,590.8015536180188,677.3484280790668,762.9317290511992,847.0944276007959,847.0944276007959,912.5420775509003,977.2741119366817,1041.166040130877,1041.166040130877,1108.1707548779261,1174.0086464912324,1238.596775313795
+ATBRM_a_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.82536099706152,208.45399876149997,299.9989477333762,299.9989477333762,199.9992846807735,99.99961718328404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.984172957994236,10.984172957994236,23.49004476230907,38.85046447151361,107.1607452077429,107.1607452077429,224.58348910499998,327.5904006445717,327.5904006445717,417.96957810064754,417.96957810064754,503.9831335023989,590.8015536180188,677.3484280790668,762.9317290511992,847.0944276007959,847.0944276007959,912.5420775509003,977.2741119366817,1041.166040130877,1041.166040130877,1108.1707548779261,1174.0086464912324,1238.596775313795
+ATBRM_a_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.80158293083896,216.33344324697413,311.8013970740389,399.9988018375193,399.9988018375193,299.9991387849166,199.99947128742716,99.99985410414311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.984172957994236,10.984172957994236,23.49004476230907,38.85046447151361,107.1607452077429,107.1607452077429,224.58348910499998,327.5904006445717,327.5904006445717,417.96957810064754,417.96957810064754,503.9831335023989,590.8015536180188,677.3484280790668,762.9317290511992,847.0944276007959,847.0944276007959,912.5420775509003,977.2741119366817,1041.166040130877,1041.166040130877,1108.1707548779261,1174.0086464912324,1238.596775313795
+ATBRM_a_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.51313863031781,223.67864338414057,322.7917015607046,414.70824033042663,499.9985767966375,499.9985767966375,399.99891374403484,299.99924624654534,199.99962906326132,99.99977495911821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.984172957994236,10.984172957994236,23.49004476230907,38.85046447151361,107.1607452077429,107.1607452077429,224.58348910499998,327.5904006445717,327.5904006445717,417.96957810064754,417.96957810064754,503.9831335023989,590.8015536180188,677.3484280790668,762.9317290511992,847.0944276007959,847.0944276007959,912.5420775509003,977.2741119366817,1041.166040130877,1041.166040130877,1108.1707548779261,1174.0086464912324,1238.596775313795
+ATBRM_a_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.97806700201295,230.52739436613604,333.02910499098476,428.3982395675113,517.2512717779201,599.9984918990153,599.9984918990153,499.9988288464126,399.99916134892317,299.9995441656391,199.99969006149604,99.99991510237784,0.0,0.0,0.0,0.0,0.0,0.0,10.984172957994236,10.984172957994236,23.49004476230907,38.85046447151361,107.16074520774289,107.16074520774289,224.58348910499998,327.59040064457173,327.59040064457173,417.9695781006475,417.9695781006475,503.9831335023989,590.8015536180188,677.3484280790667,762.9317290511992,847.0944276007959,847.0944276007959,912.5420775509003,977.2741119366817,1041.1660401308773,1041.1660401308773,1108.170754877926,1174.0086464912324,1238.5967753137948
+ATBRM_a_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.213120511153,236.91459363710925,342.5680294353473,441.1449106195331,533.3038235534148,619.4904117072722,699.9983100812401,699.9983100812401,599.9986470286374,499.99897953114794,399.9993623478639,299.9995082437208,199.9997332846026,99.99981818222474,0.0,0.0,0.0,0.0,0.0,10.984172957994236,10.984172957994236,23.49004476230907,38.85046447151361,107.16074520774289,107.16074520774289,224.58348910499998,327.59040064457173,327.59040064457173,417.9695781006475,417.9695781006475,503.9831335023989,590.8015536180188,677.3484280790667,762.9317290511992,847.0944276007959,847.0944276007959,912.5420775509003,977.2741119366817,1041.1660401308773,1041.1660401308773,1108.170754877926,1174.0086464912324,1238.5967753137948
+ATBRM_a_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.23386473869655,242.87249575378831,351.4585442864452,453.01703923009944,548.2464774014089,637.6245309456723,721.4734791086419,799.9982372151333,799.9982372151333,699.9985741625305,599.9989066650411,499.99928948175705,399.99943537761396,299.99966041849575,199.99974531611792,99.99992713389318,0.0,0.0,0.0,0.0,10.984172957994236,10.984172957994236,23.49004476230907,38.85046447151361,107.16074520774289,107.16074520774289,224.58348910499998,327.59040064457173,327.59040064457173,417.9695781006475,417.9695781006475,503.9831335023989,590.8015536180188,677.3484280790667,762.9317290511992,847.0944276007959,847.0944276007959,912.5420775509003,977.2741119366817,1041.1660401308773,1041.1660401308773,1108.170754877926,1174.0086464912324,1238.5967753137948
+ATBRM_a_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.05476915013625,248.43094000716192,359.7467778545731,464.07807346957463,562.1608596362147,654.5030101989482,741.4524606211842,823.2384540811812,899.9980321909563,899.9980321909563,799.9983691383536,699.9987016408642,599.9990844575801,499.99923035343704,399.99945539431883,299.999540291941,199.9997221097163,99.99979497582311,0.0,0.0,0.0,10.984172957994236,10.984172957994236,23.49004476230907,38.85046447151361,107.16074520774289,107.16074520774289,224.58348910499998,327.59040064457173,327.59040064457173,417.9695781006475,417.9695781006475,503.9831335023989,590.8015536180188,677.3484280790667,762.9317290511992,847.0944276007959,847.0944276007959,912.5420775509003,977.2741119366817,1041.1660401308773,1041.1660401308773,1108.170754877926,1174.0086464912324,1238.5967753137948
+ATBRM_a_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.68929000153116,253.61755441967915,367.47528034108916,474.3863443148089,575.1220834230141,670.218591953818,760.047929801562,844.860930384448,924.8160491449216,999.9979383720886,999.9979383720886,899.9982753194859,799.9986078219964,699.9989906387124,599.9991365345693,499.9993615754511,399.99944647307325,299.9996282908486,199.99970115695538,99.99990618113227,0.0,0.0,10.984172957994236,10.984172957994236,23.49004476230907,38.85046447151361,107.16074520774289,107.16074520774289,224.58348910499998,327.59040064457173,327.59040064457173,417.9695781006475,417.9695781006475,503.9831335023989,590.8015536180188,677.3484280790667,762.9317290511992,847.0944276007959,847.0944276007959,912.5420775509003,977.2741119366817,1041.1660401308773,1041.1660401308773,1108.170754877926,1174.0086464912324,1238.5967753137948
ATBRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.886501628437486,170.16908372677779,290.2591262059882,402.66441133672834,508.3981782247755,608.1617349345987,702.4431459170426,791.5816104907867,875.803576255009,955.2494627269032,1029.9907967831641,1029.9907967831641,929.9911337305614,829.991466233072,729.9918490497879,629.9919949456448,529.9922199865266,429.99230488414884,329.9924867019242,229.99255956803094,129.99276459220783,29.992858411075563,29.992858411075563,40.9770313690698,40.9770313690698,53.48290317338463,68.84332288258918,137.15360361881847,137.15360361881847,254.57634751607554,357.5832590556473,357.5832590556473,447.96243651172307,447.96243651172307,533.9759919134744,620.7944120290944,707.3412864901422,792.9245874622748,877.0872860118715,877.0872860118715,942.5349359619759,1007.2669703477573,1070.9319336911603,1070.9319336911603,1137.587152507464,1203.1039165125856,1267.396574460672
ATBR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4653402025935,63.885111222725854,191.87728690604635,310.9735351289171,422.5881799063521,527.6780671687402,626.9081507727008,720.741006105185,809.4979800108224,893.3931878782064,972.5571412714667,1047.054087782966,1047.054087782966,947.0544247303633,847.0547572328738,747.0551400495898,647.0552859454467,547.0555109863285,447.05559588395073,347.0557777017261,247.05585056783283,147.05605559200973,47.05614941087745,47.05614941087745,58.04032236887169,58.04032236887169,70.54619417318652,85.90661388239107,154.21689461862036,154.21689461862036,271.63963851587744,374.6465500554492,374.6465500554492,465.02572751152496,465.02572751152496,551.0392829132763,637.8577030288963,724.4045774899441,809.9878784620767,894.1505770116734,894.1505770116734,959.5982269617778,1024.3302613475591,1087.8691969467773,1087.8691969467773,1154.3300169162087,1219.668189513832,1283.7964701128083
ATBRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.96487838658447,134.22241346329585,172.6600230174265,295.1005094933697,409.8529996105212,517.972567509059,620.1908597369927,717.0235392067246,808.8292010271632,895.8548282264895,978.2602830881681,1056.1346770190787,1129.5105074486034,1129.5105074486034,1029.5108443960007,929.5111768985113,829.5115597152272,729.5117056110842,629.5119306519659,529.5120155495881,429.5121973673635,329.51227023347025,229.51247525764717,129.51256907651486,129.51256907651486,140.4967420345091,140.4967420345091,153.00261383882395,168.3630335480285,236.6733142842578,236.6733142842578,354.0960581815149,457.10296972108665,457.10296972108665,547.4821471771623,547.4821471771623,633.4957025789138,720.3141226945337,806.8609971555816,892.4442981277141,976.6069966773108,976.6069966773108,1042.0546466274152,1106.7866810131966,1169.7464955144983,1169.7464955144983,1235.3133143118253,1299.8276809767347,1363.1964437451857
