25.8700	23.1925
25.8200	23.7868
25.7700	24.3771
25.7200	24.9634
25.6700	25.5458
25.6200	26.1244
25.5700	26.6825
25.5200	27.2231
25.4700	27.7596
25.4200	28.2926
25.3700	28.8223
25.3200	29.3488
25.2700	29.8721
25.2200	30.3922
25.1700	30.9092
25.1200	31.4169
25.0700	31.9076
25.0200	32.3938
24.9700	32.8769
24.9200	33.3571
24.8700	33.8346
24.8200	34.3093
24.7700	34.7815
24.7200	35.2509
24.6700	35.7163
24.6200	36.1682
24.5700	36.6149
24.5200	37.0585
24.4700	37.4995
24.4200	37.9381
24.3700	38.3744
24.3200	38.8083
24.2700	39.2399
24.2200	39.6692
24.1700	40.0899
24.1200	40.5048
24.0700	40.9165
24.0200	41.3257
23.9700	41.7326
23.9200	42.1375
23.8700	42.5402
23.8200	42.9410
23.7700	43.3396
23.7200	43.6460
23.6700	43.7634
23.6200	43.7988
23.5700	43.8013
23.5200	43.7903
23.4700	43.7740
23.4200	43.7554
23.3700	43.7360
23.3200	43.7163
23.2700	43.6964
23.2200	43.6764
23.1700	43.6564
23.1200	43.6364
23.0700	43.6164
23.0200	43.5964
22.9700	43.5764
22.9200	43.5564
22.8700	43.5364
22.8200	43.5164
22.7700	43.4964
22.7200	43.4764
22.6700	43.4564
22.6200	43.4364
22.5700	43.4164
22.5200	43.3964
22.4700	43.3764
22.4200	43.3564
22.3700	43.3364
22.3200	43.3164
22.2700	43.2964
22.2200	43.2764
22.1700	43.2564
22.1200	43.2364
22.0700	43.2164
22.0200	43.1964
21.9700	43.1764
21.9200	43.1564
21.8700	43.1364
21.8200	43.1164
21.7700	43.0964
21.7200	43.0764
21.6700	43.0564
21.6200	43.0364
21.5700	43.0164
21.5200	42.9964
21.4700	42.9764
21.4200	42.9564
21.3700	42.9364
21.3200	42.9164
21.2700	42.8964
21.2200	42.8764
21.1700	42.8564
21.1200	42.8364
21.0700	42.8164
21.0200	42.7964
20.9700	42.7764
20.9200	42.7564
20.8700	42.7364
20.8200	42.7164
20.7700	42.6964
20.7200	42.6764
20.6700	42.6564
20.6200	42.6364
20.5700	42.6164
20.5200	42.5964
20.4700	42.5764
20.4200	42.5564
20.3700	42.5364
20.3200	42.5164
20.2700	42.4964
20.2200	42.4764
20.1700	42.4564
20.1200	42.4364
20.0700	42.4164
20.0200	42.3964
19.9700	42.3764
19.9200	42.3564
19.8700	42.3364
19.8200	42.3164
19.7700	42.2964
19.7200	42.2764
19.6700	42.2564
19.6200	42.2364
19.5700	42.2164
19.5200	42.1964
19.4700	42.1764
19.4200	42.1564
19.3700	42.1364
19.3200	42.1164
19.2700	42.0964
19.2200	42.0764
19.1700	42.0564
19.1200	42.0364
19.0700	42.0164
19.0200	41.9964
18.9700	41.9764
18.9208	42.0716
18.8722	42.4242
18.8236	42.8903
18.7750	43.4049
18.7264	43.9499
18.6778	44.5105
18.6292	45.0787
18.5806	45.6540
18.5319	46.2380
18.4833	46.8255
18.4347	47.4148
18.3838	48.0171
18.3324	48.6357
18.2809	49.2618
18.2306	49.8927
18.1819	50.5155
18.1333	51.1287
18.0847	51.7363
18.0361	52.3456
17.9875	52.9528
17.9389	53.5576
17.8903	54.1618
17.8417	54.7677
17.7931	55.3710
17.7444	55.9716
17.6958	56.5736
17.6472	57.1744
17.5986	57.7720
17.5500	58.3669
17.4985	58.9675
17.4471	59.5756
17.3956	60.1874
17.3458	60.8039
17.2972	61.4117
17.2486	62.0079
17.2000	62.5988
17.1494	63.1905
17.0988	63.7413
17.0482	64.2594
16.9976	64.7559
16.9470	65.2376
16.8964	65.7094
16.8458	66.1755
16.7952	66.6322
16.7446	67.0811
16.6940	67.5240
16.6435	67.9621
16.5929	68.3965
16.5423	68.8297
16.4917	69.2569
16.4411	69.6787
16.3905	70.0959
16.3399	70.5094
16.2893	70.9198
16.2387	71.3299
16.1881	71.7351
16.1375	72.1354
16.0869	72.5318
16.0363	72.9247
15.9857	73.3149
15.9351	73.7051
15.8845	74.0911
15.8339	74.4728
15.7833	74.8507
15.7327	75.2255
15.6821	75.5978
15.6315	75.9703
15.5810	76.3391
15.5304	76.7039
15.4798	77.0653
15.4292	77.4237
15.3786	77.7798
15.3280	78.1361
15.2774	78.4893
15.2268	78.8388
15.1762	79.1850
15.1256	79.5283
15.0750	79.8695
15.0244	80.2111
14.9738	80.5498
14.9232	80.8854
14.8726	81.2210
14.8220	81.5577
14.7714	81.8954
14.7208	82.2360
14.6702	82.5757
14.6196	82.9133
14.5690	83.2488
14.5185	83.5825
14.4679	83.9147
14.4173	84.2478
14.3667	84.5788
14.3161	84.9068
14.2655	85.2320
14.2149	85.5549
14.1643	85.8759
14.1137	86.1975
14.0631	86.5169
14.0125	86.8333
13.9619	87.1469
13.9113	87.4580
13.8607	87.7672
13.8101	88.0769
13.7595	88.3846
13.7089	88.6892
13.6583	88.9911
13.6077	89.2906
13.5571	89.5881
13.5065	89.8861
13.4560	90.1822
13.4054	90.4753
13.3548	90.7657
13.3042	91.0537
13.2536	91.3397
13.2030	91.6262
13.1524	91.9108
13.1018	92.1926
13.0512	92.4716
13.0006	92.7482
12.9500	93.0250
12.9000	93.3212
12.8500	93.5882
12.8000	93.8072
12.7500	93.9828
12.7000	94.1229
12.6500	94.2346
12.6000	94.3236
12.5500	94.3945
12.5000	94.4511
12.4500	94.4961
12.4000	94.5320
12.3500	94.5606
12.3000	94.5834
12.2500	94.6016
12.2000	94.6161
12.1500	94.6276
12.1000	94.6368
12.0500	94.6442
12.0000	94.6500
11.9500	94.6545
11.9000	94.6368
11.8500	94.5489
11.8000	94.3818
11.7500	94.1461
11.7000	93.8543
11.6500	93.5170
11.6000	93.1433
11.5500	92.7403
11.5000	92.3146
11.4500	91.8729
11.4000	91.4193
11.3500	90.9563
11.3000	90.4860
11.2500	90.0100
11.2000	89.5295
11.1500	89.0454
11.1000	88.5596
11.0500	88.0743
11.0000	87.5902
10.9500	87.1072
10.9000	86.6251
10.8500	86.1438
10.8000	85.6630
10.7500	85.1828
10.7000	84.7039
10.6500	84.2281
10.6000	83.7552
10.5500	83.2848
10.5000	82.8162
10.4500	82.3491
10.4000	81.8831
10.3500	81.4179
10.3000	80.9545
10.2500	80.4944
10.2000	80.0373
10.1500	79.5826
10.1000	79.1295
10.0500	78.6779
10.0000	78.2272
9.9500	77.7773
9.9000	77.3254
9.8500	76.8685
9.8000	76.4073
9.7500	75.9430
9.7000	75.4765
9.6500	75.0085
9.6000	74.5394
9.5500	74.0697
9.5000	73.6007
9.4500	73.1342
9.4000	72.6699
9.3500	72.2071
9.3000	71.7455
9.2500	71.2847
9.2000	70.8245
9.1500	70.3648
9.1000	69.9067
9.0500	69.4517
9.0000	68.9991
8.9500	68.5481
8.9000	68.0984
8.8500	67.6494
8.8000	67.2011
8.7500	66.7532
8.7000	66.3070
8.6500	65.8638
8.6000	65.4228
8.5500	64.9834
8.5000	64.5449
8.4500	64.1072
8.4000	63.6699
8.3500	63.2330
8.3000	62.7979
8.2500	62.3656
8.2000	61.9354
8.1500	61.5065
8.1000	61.0785
8.0500	60.6511
8.0000	60.2241
7.9500	59.7974
7.9000	59.3724
7.8500	58.9503
7.8000	58.5300
7.7500	58.1109
7.7000	57.6926
7.6500	57.2747
7.6000	56.8571
7.5500	56.4398
7.5000	56.0243
7.4500	55.6116
7.4000	55.2005
7.3500	54.7904
7.3000	54.3810
7.2500	53.9719
7.2000	53.5631
7.1500	53.1545
7.1000	52.7479
7.0500	52.3438
7.0000	51.9413
6.9500	51.5396
6.9000	51.1384
6.8500	50.7375
6.8000	50.3368
6.7500	49.9363
6.7000	49.5379
6.6500	49.1419
6.6000	48.7472
6.5500	48.3533
6.5000	47.9598
6.4500	47.5665
6.4000	47.1734
6.3500	46.7807
6.3000	46.3954
6.2500	46.0179
6.2000	45.6442
6.1500	45.2722
6.1000	44.9010
6.0500	44.5303
6.0000	44.1597
5.9500	43.7894
5.9000	43.4208
5.8500	43.0539
5.8000	42.6878
5.7500	42.3222
5.7000	41.9567
5.6500	41.5914
5.6000	41.2262
5.5500	40.8612
5.5000	40.4979
5.4500	40.1363
5.4000	39.7754
5.3500	39.4148
5.3000	39.0544
5.2500	38.6941
5.2000	38.3339
5.1500	37.9739
5.1000	37.6156
5.0500	37.2589
5.0000	36.9029
4.9500	36.5470
4.9000	36.1914
4.8500	35.8358
4.8000	35.4804
4.7500	35.1251
4.7000	34.7716
4.6500	34.4196
4.6000	34.0681
4.5500	33.7168
4.5000	33.3657
4.4500	33.0146
4.4000	32.6636
4.3500	32.3128
4.3000	31.9639
4.2500	31.6163
4.2000	31.2691
4.1500	30.9221
4.1000	30.5752
4.0500	30.2284
4.0000	29.8817
3.9500	29.5352
3.9000	29.1906
3.8500	28.8472
3.8000	28.5041
3.7500	28.1611
3.7000	27.8182
3.6500	27.4755
3.6000	27.1328
3.5500	26.7903
3.5000	26.4498
3.4500	26.1104
3.4000	25.7711
3.3500	25.4320
3.3000	25.0930
3.2500	24.7541
3.2000	24.4153
3.1500	24.0767
3.1000	23.7401
3.0500	23.4043
3.0000	23.0688
2.9500	22.7356
2.9000	22.4283
2.8500	22.1282
2.8000	21.8290
2.7500	21.5301
2.7000	21.2332
2.6500	20.9371
2.6000	20.6411
2.5500	20.3452
2.5000	20.0493
2.4500	19.7407
2.4000	19.3042
2.3500	18.8415
2.3000	18.3700
2.2500	17.8972
2.2000	17.4245
2.1500	16.9520
2.1000	16.4795
2.0500	16.0071
2.0000	15.5349
1.9500	15.0629
1.9000	14.5932
1.8500	14.1241
1.8000	13.6552
1.7500	13.1863
1.7000	12.7176
1.6500	12.2489
1.6000	11.7804
1.5500	11.3121
1.5000	10.8462
1.4500	10.3806
1.4000	9.9152
1.3500	9.4498
1.3000	8.9846
1.2500	8.5195
1.2000	8.0544
1.1500	7.5897
1.1000	7.1272
1.0500	6.6649
1.0000	6.2028
0.9500	5.7648
0.9000	5.4655
0.8500	5.1711
0.8000	4.8769
0.7500	4.5830
0.7000	4.2911
0.6500	3.9995
0.6000	3.7079
0.5500	3.4164
0.5000	3.1250
0.4500	3.0093
0.4000	3.7334
0.3500	4.4896
0.3000	5.3401
0.2500	6.1698
0.2000	6.9732
0.1500	7.7445
0.1000	8.4758
0.0500	9.1566
0.0000	9.7722
