timestep,time_bp,z_node_0,T_node_0,z_node_1,T_node_1,z_node_2,T_node_2,z_node_3,T_node_3,z_node_4,T_node_4,z_node_5,T_node_5,z_node_6,T_node_6,z_node_7,T_node_7,z_node_8,T_node_8,z_node_9,T_node_9,z_node_10,T_node_10,z_node_11,T_node_11,z_node_12,T_node_12,z_node_13,T_node_13,z_node_14,T_node_14,z_node_15,T_node_15,z_node_16,T_node_16,z_node_17,T_node_17,z_node_18,T_node_18,z_node_19,T_node_19,z_node_20,T_node_20,z_node_21,T_node_21,z_node_22,T_node_22,z_node_23,T_node_23,z_node_24,T_node_24,z_node_25,T_node_25,z_node_26,T_node_26,z_node_27,T_node_27,z_node_28,T_node_28,z_node_29,T_node_29,z_node_30,T_node_30,z_node_31,T_node_31,z_node_32,T_node_32,z_node_33,T_node_33,z_node_34,T_node_34,z_node_35,T_node_35,z_node_36,T_node_36,z_node_37,T_node_37,z_node_38,T_node_38,z_node_39,T_node_39,z_node_40,T_node_40,z_node_41,T_node_41,z_node_42,T_node_42,z_node_43,T_node_43,z_node_44,T_node_44,z_node_45,T_node_45,z_node_46,T_node_46,z_node_47,T_node_47,z_node_48,T_node_48
140,20929999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.37199999999978,71.79825534479687,15.315842317808533,143.59651068959374,18.25721090968223,211.97958020130528,20.898378278219855,280.3626497130168,23.537306623759626,346.1258373914672,25.947161425230714,411.8890250699176,28.354954892949117,475.5779748687208,30.58200162568522,539.266924667524,32.80712636733781,601.2739238149329,34.885971301875614,663.2809229623417,36.96300646125139,723.897797190594,38.91924317337649,784.5146714188462,40.87376240887542,843.9652038828722,42.726919351375855,903.415736346898,44.5784360057734,961.8750950361128,46.34374725733152,1020.3344537253276,48.10748368259327,1077.942796456251,49.79710036286582,1135.5511391871742,51.485198361341965,1192.42211524021,53.10895619891528,1249.2930912932457,54.731243984594414
141,20879999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.352000000000146,71.79825534479687,15.295842317808804,143.59651068959374,18.237210909682428,211.97958020130528,20.878378278220012,280.3626497130168,23.51730662375975,346.1258373914672,25.927161425230825,411.8890250699176,28.33495489294922,475.5779748687208,30.56200162568532,539.266924667524,32.7871263673379,601.2739238149329,34.865971301875696,663.2809229623417,36.943006461251464,723.897797190594,38.899243173376554,784.5146714188462,40.85376240887546,843.9652038828722,42.70691935137587,903.415736346898,44.55843600577339,961.8750950361128,46.323747257331505,1020.3344537253276,48.08748368259325,1077.942796456251,49.777100362865795,1135.5511391871742,51.46519836134194,1192.42211524021,53.08895619891526,1249.2930912932457,54.7112439845944
142,20829999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.331999999999518,71.79825534479687,15.275842317808367,143.59651068959374,18.21721090968214,211.97958020130528,20.858378278219828,280.3626497130168,23.497306623759645,346.1258373914672,25.90716142523077,411.8890250699176,28.314954892949206,475.5779748687208,30.542001625685334,539.266924667524,32.76712636733794,601.2739238149329,34.84597130187574,663.2809229623417,36.92300646125151,723.897797190594,38.87924317337661,784.5146714188462,40.83376240887553,843.9652038828722,42.686919351375956,903.415736346898,44.538436005773484,961.8750950361128,46.3037472573316,1020.3344537253276,48.06748368259334,1077.942796456251,49.75710036286589,1135.5511391871742,51.44519836134204,1192.42211524021,53.06895619891535,1249.2930912932457,54.69124398459449
143,20779999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.312000000000229,71.79825534479687,15.255842317808828,143.59651068959374,18.197210909682425,211.97958020130528,20.838378278220002,280.3626497130168,23.477306623759745,346.1258373914672,25.887161425230826,411.8890250699176,28.29495489294923,475.5779748687208,30.522001625685338,539.266924667524,32.747126367337934,601.2739238149329,34.82597130187575,663.2809229623417,36.90300646125152,723.897797190594,38.859243173376626,784.5146714188462,40.813762408875554,843.9652038828722,42.66691935137599,903.415736346898,44.51843600577352,961.8750950361128,46.28374725733165,1020.3344537253276,48.0474836825934,1077.942796456251,49.737100362865945,1135.5511391871742,51.42519836134209,1192.42211524021,53.048956198915405,1249.2930912932457,54.67124398459454
144,20729999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.292000000000954,71.79825534479687,15.235842317809457,143.59651068959374,18.177210909682966,211.97958020130528,20.818378278220464,280.3626497130168,23.457306623760136,346.1258373914672,25.86716142523116,411.8890250699176,28.274954892949516,475.5779748687208,30.502001625685576,539.266924667524,32.72712636733813,601.2739238149329,34.8059713018759,663.2809229623417,36.88300646125164,723.897797190594,38.83924317337671,784.5146714188462,40.793762408875594,843.9652038828722,42.646919351376,903.415736346898,44.49843600577352,961.8750950361128,46.26374725733163,1020.3344537253276,48.02748368259338,1077.942796456251,49.71710036286593,1135.5511391871742,51.40519836134207,1192.42211524021,53.028956198915395,1249.2930912932457,54.65124398459454
145,20679999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.272000000000196,71.79825534479687,15.215842317808942,143.59651068959374,18.157210909682625,211.97958020130528,20.79837827822024,280.3626497130168,23.43730662376,346.1258373914672,25.847161425231075,411.8890250699176,28.254954892949463,475.5779748687208,30.482001625685555,539.266924667524,32.707126367338134,601.2739238149329,34.785971301875925,663.2809229623417,36.86300646125168,723.897797190594,38.819243173376755,784.5146714188462,40.77376240887566,843.9652038828722,42.626919351376074,903.415736346898,44.478436005773595,961.8750950361128,46.24374725733171,1020.3344537253276,48.00748368259346,1077.942796456251,49.69710036286601,1135.5511391871742,51.38519836134215,1192.42211524021,53.00895619891546,1249.2930912932457,54.63124398459459
146,20629999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.252000000000368,71.79825534479687,15.195842317809031,143.59651068959374,18.137210909682665,211.97958020130528,20.778378278220256,280.3626497130168,23.417306623760002,346.1258373914672,25.827161425231075,411.8890250699176,28.23495489294947,475.5779748687208,30.462001625685573,539.266924667524,32.68712636733815,601.2739238149329,34.76597130187594,663.2809229623417,36.8430064612517,723.897797190594,38.79924317337677,784.5146714188462,40.75376240887567,843.9652038828722,42.60691935137608,903.415736346898,44.4584360057736,961.8750950361128,46.22374725733171,1020.3344537253276,47.98748368259346,1077.942796456251,49.67710036286601,1135.5511391871742,51.36519836134215,1192.42211524021,52.988956198915474,1249.2930912932457,54.611243984594616
147,20579999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.23200000000033,71.79825534479687,15.175842317808993,143.59651068959374,18.11721090968262,211.97958020130528,20.758378278220203,280.3626497130168,23.397306623759935,346.1258373914672,25.807161425230998,411.8890250699176,28.21495489294938,475.5779748687208,30.442001625685467,539.266924667524,32.66712636733804,601.2739238149329,34.745971301875834,663.2809229623417,36.82300646125159,723.897797190594,38.77924317337667,784.5146714188462,40.73376240887557,843.9652038828722,42.58691935137598,903.415736346898,44.438436005773504,961.8750950361128,46.20374725733162,1020.3344537253276,47.96748368259336,1077.942796456251,49.65710036286592,1135.5511391871742,51.345198361342064,1192.42211524021,52.96895619891538,1249.2930912932457,54.59124398459451
148,20529999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.212000000000744,71.79825534479687,15.155842317809421,143.59651068959374,18.097210909683035,211.97958020130528,20.73837827822059,280.3626497130168,23.37730662376029,346.1258373914672,25.787161425231314,411.8890250699176,28.194954892949657,475.5779748687208,30.422001625685706,539.266924667524,32.64712636733824,601.2739238149329,34.725971301875994,663.2809229623417,36.80300646125171,723.897797190594,38.75924317337676,784.5146714188462,40.71376240887563,843.9652038828722,42.56691935137602,903.415736346898,44.41843600577353,961.8750950361128,46.18374725733163,1020.3344537253276,47.94748368259337,1077.942796456251,49.63710036286592,1135.5511391871742,51.32519836134206,1192.42211524021,52.948956198915376,1249.2930912932457,54.57124398459451
149,20479999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.19200000000068,71.79825534479687,15.135842317809342,143.59651068959374,18.07721090968296,211.97958020130528,20.718378278220534,280.3626497130168,23.357306623760255,346.1258373914672,25.7671614252313,411.8890250699176,28.174954892949664,475.5779748687208,30.402001625685735,539.266924667524,32.62712636733829,601.2739238149329,34.70597130187607,663.2809229623417,36.78300646125181,723.897797190594,38.73924317337687,784.5146714188462,40.693762408875756,843.9652038828722,42.546919351376154,903.415736346898,44.39843600577367,961.8750950361128,46.16374725733177,1020.3344537253276,47.92748368259351,1077.942796456251,49.617100362866054,1135.5511391871742,51.3051983613422,1192.42211524021,52.928956198915515,1249.2930912932457,54.551243984594656
150,20429999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.171999999999578,71.79825534479687,15.115842317808543,143.59651068959374,18.05721090968239,211.97958020130528,20.698378278220115,280.3626497130168,23.33730662375995,346.1258373914672,25.747161425231084,411.8890250699176,28.15495489294952,475.5779748687208,30.38200162568564,539.266924667524,32.60712636733823,601.2739238149329,34.68597130187604,663.2809229623417,36.7630064612518,723.897797190594,38.71924317337688,784.5146714188462,40.67376240887578,843.9652038828722,42.526919351376186,903.415736346898,44.37843600577371,961.8750950361128,46.14374725733182,1020.3344537253276,47.90748368259356,1077.942796456251,49.5971003628661,1135.5511391871742,51.28519836134224,1192.42211524021,52.908956198915554,1249.2930912932457,54.53124398459469
151,20379999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.151999999999218,71.79825534479687,15.095842317808161,143.59651068959374,18.037210909682017,211.97958020130528,20.678378278219764,280.3626497130168,23.31730662375963,346.1258373914672,25.72716142523079,411.8890250699176,28.134954892949253,475.5779748687208,30.3620016256854,539.266924667524,32.58712636733802,601.2739238149329,34.66597130187586,663.2809229623417,36.743006461251646,723.897797190594,38.69924317337676,784.5146714188462,40.65376240887569,843.9652038828722,42.50691935137613,903.415736346898,44.358436005773676,961.8750950361128,46.12374725733179,1020.3344537253276,47.88748368259353,1077.942796456251,49.577100362866084,1135.5511391871742,51.26519836134223,1192.42211524021,52.888956198915544,1249.2930912932457,54.51124398459468
152,20329999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.13200000000071,71.79825534479687,15.075842317809316,143.59651068959374,18.01721090968289,211.97958020130528,20.65837827822043,280.3626497130168,23.297306623760125,346.1258373914672,25.70716142523116,411.8890250699176,28.114954892949523,475.5779748687208,30.342001625685594,539.266924667524,32.56712636733815,601.2739238149329,34.64597130187592,663.2809229623417,36.72300646125166,723.897797190594,38.67924317337673,784.5146714188462,40.633762408875626,843.9652038828722,42.48691935137603,903.415736346898,44.338436005773545,961.8750950361128,46.10374725733166,1020.3344537253276,47.8674836825934,1077.942796456251,49.55710036286595,1135.5511391871742,51.2451983613421,1192.42211524021,52.86895619891542,1249.2930912932457,54.491243984594554
153,20279999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.111999999999885,71.79825534479687,15.055842317808642,143.59651068959374,17.99721090968235,211.97958020130528,20.63837827822,280.3626497130168,23.277306623759788,346.1258373914672,25.687161425230894,411.8890250699176,28.094954892949318,475.5779748687208,30.322001625685434,539.266924667524,32.54712636733803,601.2739238149329,34.62597130187584,663.2809229623417,36.70300646125161,723.897797190594,38.6592431733767,784.5146714188462,40.613762408875616,843.9652038828722,42.466919351376035,903.415736346898,44.31843600577356,961.8750950361128,46.08374725733168,1020.3344537253276,47.84748368259343,1077.942796456251,49.53710036286597,1135.5511391871742,51.225198361342116,1192.42211524021,52.84895619891544,1249.2930912932457,54.47124398459457
154,20229999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.092000000000532,71.79825534479687,15.035842317809221,143.59651068959374,17.977210909682853,211.97958020130528,20.618378278220426,280.3626497130168,23.257306623760147,346.1258373914672,25.667161425231196,411.8890250699176,28.074954892949563,475.5779748687208,30.302001625685634,539.266924667524,32.527126367338184,601.2739238149329,34.60597130187596,663.2809229623417,36.68300646125171,723.897797190594,38.639243173376784,784.5146714188462,40.59376240887568,843.9652038828722,42.446919351376096,903.415736346898,44.2984360057736,961.8750950361128,46.06374725733171,1020.3344537253276,47.82748368259346,1077.942796456251,49.517100362866,1135.5511391871742,51.205198361342156,1192.42211524021,52.82895619891548,1249.2930912932457,54.45124398459461
155,20179999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.07200000000075,71.79825534479687,15.015842317809371,143.59651068959374,17.957210909682953,211.97958020130528,20.598378278220498,280.3626497130168,23.23730662376019,346.1258373914672,25.64716142523122,411.8890250699176,28.05495489294958,475.5779748687208,30.282001625685645,539.266924667524,32.50712636733819,601.2739238149329,34.58597130187595,663.2809229623417,36.66300646125168,723.897797190594,38.619243173376745,784.5146714188462,40.57376240887563,843.9652038828722,42.42691935137603,903.415736346898,44.27843600577354,961.8750950361128,46.04374725733166,1020.3344537253276,47.80748368259341,1077.942796456251,49.49710036286596,1135.5511391871742,51.185198361342096,1192.42211524021,52.80895619891542,1249.2930912932457,54.43124398459455
156,20129999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.052000000000314,71.79825534479687,14.995842317809041,143.59651068959374,17.937210909682708,211.97958020130528,20.578378278220313,280.3626497130168,23.21730662376006,346.1258373914672,25.627161425231126,411.8890250699176,28.034954892949514,475.5779748687208,30.262001625685603,539.266924667524,32.48712636733817,601.2739238149329,34.56597130187596,663.2809229623417,36.643006461251716,723.897797190594,38.59924317337679,784.5146714188462,40.553762408875684,843.9652038828722,42.40691935137609,903.415736346898,44.25843600577359,961.8750950361128,46.02374725733169,1020.3344537253276,47.78748368259343,1077.942796456251,49.47710036286598,1135.5511391871742,51.16519836134213,1192.42211524021,52.78895619891544,1249.2930912932457,54.411243984594584
157,20079999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.031999999999652,71.79825534479687,14.975842317808477,143.59651068959374,17.917210909682236,211.97958020130528,20.55837827821992,280.3626497130168,23.19730662375974,346.1258373914672,25.607161425230867,411.8890250699176,28.0149548929493,475.5779748687208,30.24200162568543,539.266924667524,32.46712636733804,601.2739238149329,34.54597130187586,663.2809229623417,36.62300646125164,723.897797190594,38.579243173376746,784.5146714188462,40.53376240887567,843.9652038828722,42.38691935137609,903.415736346898,44.23843600577362,961.8750950361128,46.00374725733174,1020.3344537253276,47.767483682593486,1077.942796456251,49.457100362866036,1135.5511391871742,51.145198361342175,1192.42211524021,52.7689561989155,1249.2930912932457,54.39124398459463
158,20029999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.012000000000697,71.79825534479687,14.955842317809337,143.59651068959374,17.897210909682933,211.97958020130528,20.538378278220485,280.3626497130168,23.177306623760188,346.1258373914672,25.58716142523123,411.8890250699176,27.994954892949597,475.5779748687208,30.222001625685667,539.266924667524,32.44712636733822,601.2739238149329,34.52597130187599,663.2809229623417,36.603006461251724,723.897797190594,38.559243173376785,784.5146714188462,40.51376240887567,843.9652038828722,42.366919351376076,903.415736346898,44.21843600577359,961.8750950361128,45.98374725733169,1020.3344537253276,47.74748368259343,1077.942796456251,49.43710036286599,1135.5511391871742,51.12519836134213,1192.42211524021,52.74895619891545,1249.2930912932457,54.371243984594585
159,19979999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.991999999999441,71.79825534479687,14.935842317808346,143.59651068959374,17.877210909682162,211.97958020130528,20.518378278219885,280.3626497130168,23.157306623759727,346.1258373914672,25.567161425230868,411.8890250699176,27.974954892949313,475.5779748687208,30.202001625685444,539.266924667524,32.42712636733805,601.2739238149329,34.50597130187587,663.2809229623417,36.58300646125165,723.897797190594,38.539243173376754,784.5146714188462,40.493762408875675,843.9652038828722,42.3469193513761,903.415736346898,44.19843600577364,961.8750950361128,45.96374725733176,1020.3344537253276,47.7274836825935,1077.942796456251,49.417100362866044,1135.5511391871742,51.10519836134219,1192.42211524021,52.728956198915505,1249.2930912932457,54.351243984594646
160,19929999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.972000000000532,71.79825534479687,14.91584231780916,143.59651068959374,17.857210909682752,211.97958020130528,20.498378278220304,280.3626497130168,23.13730662376001,346.1258373914672,25.54716142523105,411.8890250699176,27.95495489294941,475.5779748687208,30.182001625685476,539.266924667524,32.40712636733802,601.2739238149329,34.48597130187579,663.2809229623417,36.56300646125153,723.897797190594,38.5192431733766,784.5146714188462,40.473762408875494,843.9652038828722,42.3269193513759,903.415736346898,44.17843600577343,961.8750950361128,45.943747257331545,1020.3344537253276,47.707483682593285,1077.942796456251,49.39710036286583,1135.5511391871742,51.08519836134197,1192.42211524021,52.708956198915295,1249.2930912932457,54.33124398459444
161,19879999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.952000000000742,71.79825534479687,14.89584231780941,143.59651068959374,17.83721090968302,211.97958020130528,20.478378278220575,280.3626497130168,23.11730662376027,346.1258373914672,25.5271614252313,411.8890250699176,27.934954892949648,475.5779748687208,30.162001625685704,539.266924667524,32.38712636733825,601.2739238149329,34.46597130187601,663.2809229623417,36.543006461251736,723.897797190594,38.4992431733768,784.5146714188462,40.45376240887568,843.9652038828722,42.30691935137608,903.415736346898,44.15843600577358,961.8750950361128,45.92374725733168,1020.3344537253276,47.68748368259342,1077.942796456251,49.37710036286596,1135.5511391871742,51.0651983613421,1192.42211524021,52.68895619891541,1249.2930912932457,54.311243984594554
162,19829999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.931999999999867,71.79825534479687,14.875842317808651,143.59651068959374,17.817210909682373,211.97958020130528,20.458378278220028,280.3626497130168,23.097306623759824,346.1258373914672,25.50716142523093,411.8890250699176,27.91495489294935,475.5779748687208,30.142001625685467,539.266924667524,32.36712636733806,601.2739238149329,34.445971301875865,663.2809229623417,36.52300646125163,723.897797190594,38.47924317337673,784.5146714188462,40.433762408875644,843.9652038828722,42.28691935137607,903.415736346898,44.13843600577359,961.8750950361128,45.903747257331716,1020.3344537253276,47.66748368259346,1077.942796456251,49.357100362866014,1135.5511391871742,51.04519836134216,1192.42211524021,52.668956198915474,1249.2930912932457,54.29124398459461
163,19779999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.912000000000083,71.79825534479687,14.855842317808856,143.59651068959374,17.797210909682573,211.97958020130528,20.438378278220217,280.3626497130168,23.077306623760002,346.1258373914672,25.487161425231104,411.8890250699176,27.894954892949517,475.5779748687208,30.122001625685627,539.266924667524,32.34712636733822,601.2739238149329,34.42597130187602,663.2809229623417,36.50300646125178,723.897797190594,38.45924317337686,784.5146714188462,40.41376240887577,843.9652038828722,42.26691935137619,903.415736346898,44.1184360057737,961.8750950361128,45.88374725733182,1020.3344537253276,47.64748368259357,1077.942796456251,49.33710036286612,1135.5511391871742,51.02519836134226,1192.42211524021,52.64895619891558,1249.2930912932457,54.271243984594705
164,19729999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.892000000000845,71.79825534479687,14.835842317809355,143.59651068959374,17.777210909682875,211.97958020130528,20.41837827822039,280.3626497130168,23.05730662376008,346.1258373914672,25.46716142523111,411.8890250699176,27.87495489294948,475.5779748687208,30.102001625685556,539.266924667524,32.32712636733812,601.2739238149329,34.4059713018759,663.2809229623417,36.483006461251655,723.897797190594,38.43924317337673,784.5146714188462,40.393762408875624,843.9652038828722,42.24691935137603,903.415736346898,44.09843600577354,961.8750950361128,45.86374725733166,1020.3344537253276,47.627483682593414,1077.942796456251,49.317100362865965,1135.5511391871742,51.00519836134211,1192.42211524021,52.62895619891543,1249.2930912932457,54.251243984594566
165,19679999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.872000000000247,71.79825534479687,14.815842317808876,143.59651068959374,17.75721090968248,211.97958020130528,20.39837827822005,280.3626497130168,23.037306623759775,346.1258373914672,25.44716142523084,411.8890250699176,27.854954892949223,475.5779748687208,30.08200162568531,539.266924667524,32.30712636733789,601.2739238149329,34.385971301875685,663.2809229623417,36.463006461251446,723.897797190594,38.419243173376536,784.5146714188462,40.37376240887545,843.9652038828722,42.22691935137588,903.415736346898,44.07843600577341,961.8750950361128,45.84374725733154,1020.3344537253276,47.6074836825933,1077.942796456251,49.29710036286585,1135.5511391871742,50.98519836134199,1192.42211524021,52.60895619891531,1249.2930912932457,54.23124398459444
166,19629999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.852000000001214,71.79825534479687,14.795842317809624,143.59651068959374,17.73721090968306,211.97958020130528,20.37837827822051,280.3626497130168,23.01730662376014,346.1258373914672,25.42716142523113,411.8890250699176,27.834954892949455,475.5779748687208,30.0620016256855,539.266924667524,32.28712636733804,601.2739238149329,34.3659713018758,663.2809229623417,36.443006461251535,723.897797190594,38.3992431733766,784.5146714188462,40.35376240887548,843.9652038828722,42.20691935137588,903.415736346898,44.058436005773395,961.8750950361128,45.823747257331505,1020.3344537253276,47.58748368259325,1077.942796456251,49.2771003628658,1135.5511391871742,50.96519836134195,1192.42211524021,52.58895619891527,1249.2930912932457,54.21124398459441
167,19579999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.832000000000388,71.79825534479687,14.775842317809,143.59651068959374,17.717210909682596,211.97958020130528,20.35837827822016,280.3626497130168,22.997306623759886,346.1258373914672,25.40716142523095,411.8890250699176,27.814954892949338,475.5779748687208,30.042001625685433,539.266924667524,32.267126367338015,601.2739238149329,34.345971301875814,663.2809229623417,36.42300646125157,723.897797190594,38.37924317337665,784.5146714188462,40.33376240887556,843.9652038828722,42.18691935137598,903.415736346898,44.0384360057735,961.8750950361128,45.80374725733161,1020.3344537253276,47.567483682593355,1077.942796456251,49.257100362865906,1135.5511391871742,50.94519836134205,1192.42211524021,52.568956198915366,1249.2930912932457,54.19124398459451
168,19529999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.812000000000253,71.79825534479687,14.75584231780892,143.59651068959374,17.697210909682553,211.97958020130528,20.338378278220144,280.3626497130168,22.97730662375989,346.1258373914672,25.387161425230964,411.8890250699176,27.794954892949363,475.5779748687208,30.02200162568546,539.266924667524,32.24712636733803,601.2739238149329,34.325971301875825,663.2809229623417,36.40300646125158,723.897797190594,38.359243173376655,784.5146714188462,40.313762408875554,843.9652038828722,42.16691935137597,903.415736346898,44.01843600577349,961.8750950361128,45.783747257331605,1020.3344537253276,47.54748368259335,1077.942796456251,49.237100362865895,1135.5511391871742,50.92519836134205,1192.42211524021,52.54895619891537,1249.2930912932457,54.17124398459451
169,19479999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.791999999999904,71.79825534479687,14.735842317808615,143.59651068959374,17.677210909682287,211.97958020130528,20.31837827821991,280.3626497130168,22.957306623759685,346.1258373914672,25.367161425230783,411.8890250699176,27.774954892949207,475.5779748687208,30.002001625685327,539.266924667524,32.22712636733793,601.2739238149329,34.30597130187574,663.2809229623417,36.38300646125152,723.897797190594,38.339243173376616,784.5146714188462,40.29376240887554,843.9652038828722,42.14691935137596,903.415736346898,43.998436005773506,961.8750950361128,45.76374725733163,1020.3344537253276,47.52748368259338,1077.942796456251,49.217100362865935,1135.5511391871742,50.90519836134208,1192.42211524021,52.5289561989154,1249.2930912932457,54.15124398459454
170,19429999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.771999999999741,71.79825534479687,14.71584231780853,143.59651068959374,17.657210909682256,211.97958020130528,20.29837827821991,280.3626497130168,22.9373066237597,346.1258373914672,25.347161425230805,411.8890250699176,27.754954892949225,475.5779748687208,29.98200162568534,539.266924667524,32.207126367337935,601.2739238149329,34.28597130187575,663.2809229623417,36.36300646125152,723.897797190594,38.31924317337663,784.5146714188462,40.27376240887554,843.9652038828722,42.12691935137596,903.415736346898,43.97843600577348,961.8750950361128,45.74374725733159,1020.3344537253276,47.50748368259334,1077.942796456251,49.19710036286589,1135.5511391871742,50.885198361342034,1192.42211524021,52.50895619891535,1249.2930912932457,54.131243984594484
171,19379999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.75200000000136,71.79825534479687,14.695842317809804,143.59651068959374,17.637210909683255,211.97958020130528,20.278378278220703,280.3626497130168,22.917306623760325,346.1258373914672,25.3271614252313,411.8890250699176,27.734954892949617,475.5779748687208,29.96200162568565,539.266924667524,32.18712636733817,601.2739238149329,34.26597130187592,663.2809229623417,36.34300646125164,723.897797190594,38.29924317337669,784.5146714188462,40.253762408875566,843.9652038828722,42.10691935137596,903.415736346898,43.95843600577346,961.8750950361128,45.72374725733157,1020.3344537253276,47.487483682593314,1077.942796456251,49.177100362865865,1135.5511391871742,50.86519836134202,1192.42211524021,52.48895619891533,1249.2930912932457,54.111243984594466
172,19329999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.731999999999093,71.79825534479687,14.67584231780804,143.59651068959374,17.617210909681887,211.97958020130528,20.258378278219627,280.3626497130168,22.897306623759484,346.1258373914672,25.307161425230635,411.8890250699176,27.714954892949095,475.5779748687208,29.942001625685243,539.266924667524,32.167126367337865,601.2739238149329,34.2459713018757,663.2809229623417,36.323006461251495,723.897797190594,38.27924317337661,784.5146714188462,40.233762408875535,843.9652038828722,42.08691935137597,903.415736346898,43.938436005773504,961.8750950361128,45.70374725733162,1020.3344537253276,47.46748368259337,1077.942796456251,49.15710036286592,1135.5511391871742,50.84519836134206,1192.42211524021,52.46895619891538,1249.2930912932457,54.09124398459452
